Stagione,Data,Ora,Casa,Ospite,GolCasa,GolOspite,Esito,Arbitro,Giornata,QuartoUomo,Var,Avar,FalliCasa,FalliOspite,GialliCasa,GialliOspite,RossiCasa,RossiOspite
2022/23,29/04/2023,14:30,FC Koln,Freiburg,0,1,A,,,,,,15,7,1,1,0,0
2022/23,29/04/2023,14:30,RB Leipzig,Hoffenheim,1,0,H,,,,,,9,14,0,2,0,0
2022/23,29/04/2023,17:30,Schalke 04,Werder Bremen,2,1,H,,,,,,9,17,4,3,0,0
2022/23,29/04/2023,14:30,Stuttgart,M'gladbach,2,1,H,,,,,,11,14,2,2,0,1
2022/23,29/04/2023,14:30,Union Berlin,Leverkusen,0,0,D,,,,,,9,8,1,1,0,0
2022/23,30/04/2023,14:30,Bayern Munich,Hertha,2,0,H,,,,,,5,8,2,0,0,0
2022/23,30/04/2023,16:30,Wolfsburg,Mainz,3,0,H,,,,,,6,10,1,3,0,0
2022/23,05/05/2023,19:30,Leverkusen,FC Koln,1,2,A,,,,,,8,13,1,6,0,0
2022/23,05/05/2023,19:30,Mainz,Schalke 04,2,3,A,,,,,,12,10,4,1,0,0
2022/23,06/05/2023,14:30,Augsburg,Union Berlin,1,0,H,,,,,,10,14,2,2,0,0
2022/23,06/05/2023,14:30,Freiburg,RB Leipzig,0,1,A,,,,,,9,11,2,4,0,0
2022/23,06/05/2023,14:30,Hertha,Stuttgart,2,1,H,,,,,,9,19,4,1,0,0
2022/23,06/05/2023,14:30,Hoffenheim,Ein Frankfurt,3,1,H,,,,,,17,14,2,4,1,0
2022/23,06/05/2023,14:30,M'gladbach,Bochum,2,0,H,,,,,,7,13,2,1,0,0
2022/23,06/05/2023,17:30,Werder Bremen,Bayern Munich,1,2,A,,,,,,14,11,2,1,0,0
2022/23,07/05/2023,16:30,Dortmund,Wolfsburg,6,0,H,,,,,,11,14,0,1,0,0
2022/23,12/05/2023,19:30,FC Koln,Hertha,5,2,H,,,,,,11,14,2,7,0,0
2022/23,13/05/2023,14:30,Bayern Munich,Schalke 04,6,0,H,,,,,,10,10,0,3,0,0
2022/23,13/05/2023,14:30,Bochum,Augsburg,3,2,H,,,,,,13,16,3,2,0,0
2022/23,13/05/2023,17:30,Dortmund,M'gladbach,5,2,H,,,,,,10,12,0,2,0,0
2022/23,13/05/2023,14:30,Ein Frankfurt,Mainz,3,0,H,,,,,,4,10,1,3,0,0
2022/23,13/05/2023,14:30,Union Berlin,Freiburg,4,2,H,,,,,,18,13,3,1,0,0
2022/23,13/05/2023,14:30,Wolfsburg,Hoffenheim,2,1,H,,,,,,17,12,2,2,0,0
2022/23,14/05/2023,16:30,RB Leipzig,Werder Bremen,2,1,H,,,,,,12,20,2,5,0,0
2022/23,14/05/2023,14:30,Stuttgart,Leverkusen,1,1,D,,,,,,7,14,3,4,0,0
2022/23,19/05/2023,19:30,Freiburg,Wolfsburg,2,0,H,,,,,,15,16,1,3,1,0
2022/23,20/05/2023,17:30,Bayern Munich,RB Leipzig,1,3,A,,,,,,8,11,1,1,0,0
2022/23,20/05/2023,14:30,Hertha,Bochum,1,1,D,,,,,,7,10,1,1,0,0
2022/23,20/05/2023,14:30,Hoffenheim,Union Berlin,4,2,H,,,,,,15,15,4,5,0,0
2022/23,20/05/2023,14:30,Schalke 04,Ein Frankfurt,2,2,D,,,,,,11,16,3,4,0,0
2022/23,20/05/2023,14:30,Werder Bremen,FC Koln,1,1,D,,,,,,10,9,4,2,0,0
2022/23,21/05/2023,16:30,Augsburg,Dortmund,0,3,A,,,,,,12,9,3,3,1,0
2022/23,21/05/2023,18:30,Leverkusen,M'gladbach,2,2,D,,,,,,12,15,3,3,1,0
2022/23,21/05/2023,14:30,Mainz,Stuttgart,1,4,A,,,,,,18,11,3,1,0,0
2022/23,27/05/2023,14:30,Bochum,Leverkusen,3,0,H,,,,,,12,12,5,5,0,1
2022/23,27/05/2023,14:30,Dortmund,Mainz,2,2,D,,,,,,5,14,1,1,0,0
2022/23,27/05/2023,14:30,Ein Frankfurt,Freiburg,2,1,H,,,,,,13,10,4,2,0,0
2022/23,27/05/2023,14:30,FC Koln,Bayern Munich,1,2,A,,,,,,11,8,3,0,0,0
2022/23,27/05/2023,14:30,M'gladbach,Augsburg,2,0,H,,,,,,5,19,0,1,0,1
2022/23,27/05/2023,14:30,RB Leipzig,Schalke 04,4,2,H,,,,,,13,11,2,2,0,0
2022/23,27/05/2023,14:30,Stuttgart,Hoffenheim,1,1,D,,,,,,12,10,0,0,0,0
2022/23,27/05/2023,14:30,Union Berlin,Werder Bremen,1,0,H,,,,,,9,10,1,3,0,0
2022/23,27/05/2023,14:30,Wolfsburg,Hertha,1,2,A,,,,,,9,18,1,5,0,0
2023/24,18/08/2023,19:30,Werder Bremen,Bayern Munich,0,4,A,,,,,,16,11,2,1,0,0
2023/24,19/08/2023,14:30,Augsburg,M'gladbach,4,4,D,,,,,,9,14,1,2,0,0
2023/24,19/08/2023,17:30,Dortmund,FC Koln,1,0,H,,,,,,13,11,1,0,0,0
2023/24,19/08/2023,14:30,Hoffenheim,Freiburg,1,2,A,,,,,,9,9,0,1,0,0
2023/24,19/08/2023,14:30,Leverkusen,RB Leipzig,3,2,H,,,,,,13,10,1,2,0,0
2023/24,19/08/2023,14:30,Stuttgart,Bochum,5,0,H,,,,,,5,12,1,1,0,0
2023/24,19/08/2023,14:30,Wolfsburg,Heidenheim,2,0,H,,,,,,10,9,3,0,0,0
2023/24,20/08/2023,16:30,Ein Frankfurt,Darmstadt,1,0,H,,,,,,9,14,2,3,0,0
2023/24,20/08/2023,14:30,Union Berlin,Mainz,4,1,H,,,,,,15,16,1,5,0,0
2023/24,25/08/2023,19:30,RB Leipzig,Stuttgart,5,1,H,,,,,,12,10,1,1,0,0
2023/24,26/08/2023,14:30,Bochum,Dortmund,1,1,D,,,,,,21,7,2,1,0,0
2023/24,26/08/2023,14:30,Darmstadt,Union Berlin,1,4,A,,,,,,15,12,2,2,0,1
2023/24,26/08/2023,14:30,FC Koln,Wolfsburg,1,2,A,,,,,,6,10,1,5,0,0
2023/24,26/08/2023,14:30,Freiburg,Werder Bremen,1,0,H,,,,,,9,8,2,2,0,0
2023/24,26/08/2023,14:30,Heidenheim,Hoffenheim,2,3,A,,,,,,13,9,1,5,0,0
2023/24,26/08/2023,17:30,M'gladbach,Leverkusen,0,3,A,,,,,,7,8,2,3,0,0
2023/24,27/08/2023,16:30,Bayern Munich,Augsburg,3,1,H,,,,,,13,8,1,2,0,0
2023/24,27/08/2023,14:30,Mainz,Ein Frankfurt,1,1,D,,,,,,23,12,3,4,0,1
2023/24,01/09/2023,19:30,Dortmund,Heidenheim,2,2,D,,,,,,9,22,3,3,0,0
2023/24,02/09/2023,14:30,Augsburg,Bochum,2,2,D,,,,,,15,13,2,2,0,0
2023/24,02/09/2023,14:30,Hoffenheim,Wolfsburg,3,1,H,,,,,,12,15,2,2,0,0
2023/24,02/09/2023,14:30,Leverkusen,Darmstadt,5,1,H,,,,,,8,11,3,2,0,0
2023/24,02/09/2023,17:30,M'gladbach,Bayern Munich,1,2,A,,,,,,5,20,0,2,0,0
2023/24,02/09/2023,14:30,Stuttgart,Freiburg,5,0,H,,,,,,9,10,1,1,0,0
2023/24,02/09/2023,14:30,Werder Bremen,Mainz,4,0,H,,,,,,18,14,2,2,0,0
2023/24,03/09/2023,14:30,Ein Frankfurt,FC Koln,1,1,D,,,,,,10,10,1,3,0,0
2023/24,03/09/2023,16:30,Union Berlin,RB Leipzig,0,3,A,,,,,,16,9,3,1,1,0
2023/24,15/09/2023,19:30,Bayern Munich,Leverkusen,2,2,D,,,,,,6,6,0,3,0,0
2023/24,16/09/2023,17:30,Bochum,Ein Frankfurt,1,1,D,,,,,,13,14,3,2,0,0
2023/24,16/09/2023,14:30,FC Koln,Hoffenheim,1,3,A,,,,,,15,14,4,4,1,0
2023/24,16/09/2023,14:30,Freiburg,Dortmund,2,4,A,,,,,,12,16,2,3,1,0
2023/24,16/09/2023,14:30,Mainz,Stuttgart,1,3,A,,,,,,12,9,1,2,0,0
2023/24,16/09/2023,14:30,RB Leipzig,Augsburg,3,0,H,,,,,,16,12,0,0,0,0
2023/24,16/09/2023,14:30,Wolfsburg,Union Berlin,2,1,H,,,,,,6,8,1,0,0,0
2023/24,17/09/2023,16:30,Darmstadt,M'gladbach,3,3,D,,,,,,12,8,1,1,1,0
2023/24,17/09/2023,14:30,Heidenheim,Werder Bremen,4,2,H,,,,,,21,9,1,1,0,0
2023/24,22/09/2023,19:30,Stuttgart,Darmstadt,3,1,H,,,,,,7,12,1,6,0,0
2023/24,23/09/2023,14:30,Augsburg,Mainz,2,1,H,,,,,,16,14,2,3,1,0
2023/24,23/09/2023,14:30,Bayern Munich,Bochum,7,0,H,,,,,,8,10,0,1,0,0
2023/24,23/09/2023,14:30,Dortmund,Wolfsburg,1,0,H,,,,,,9,14,0,1,0,0
2023/24,23/09/2023,14:30,M'gladbach,RB Leipzig,0,1,A,,,,,,14,7,1,1,0,0
2023/24,23/09/2023,14:30,Union Berlin,Hoffenheim,0,2,A,,,,,,11,13,1,3,0,0
2023/24,23/09/2023,17:30,Werder Bremen,FC Koln,2,1,H,,,,,,18,16,2,1,0,0
2023/24,24/09/2023,16:30,Ein Frankfurt,Freiburg,0,0,D,,,,,,12,5,4,2,0,0
2023/24,24/09/2023,14:30,Leverkusen,Heidenheim,4,1,H,,,,,,9,10,1,1,0,0
2023/24,29/09/2023,19:30,Hoffenheim,Dortmund,1,3,A,,,,,,14,16,3,4,0,1
2023/24,30/09/2023,14:30,Bochum,M'gladbach,1,3,A,,,,,,12,12,2,3,0,0
2023/24,30/09/2023,14:30,FC Koln,Stuttgart,0,2,A,,,,,,16,8,2,1,0,0
2023/24,30/09/2023,14:30,Heidenheim,Union Berlin,1,0,H,,,,,,11,14,1,2,0,0
2023/24,30/09/2023,14:30,Mainz,Leverkusen,0,3,A,,,,,,13,11,4,1,0,0
2023/24,30/09/2023,17:30,RB Leipzig,Bayern Munich,2,2,D,,,,,,10,11,2,5,0,0
2023/24,30/09/2023,14:30,Wolfsburg,Ein Frankfurt,2,0,H,,,,,,11,18,1,6,0,1
2023/24,01/10/2023,14:30,Darmstadt,Werder Bremen,4,2,H,,,,,,19,19,3,2,0,0
2023/24,01/10/2023,16:30,Freiburg,Augsburg,2,0,H,,,,,,13,17,2,2,0,0
2023/24,06/10/2023,19:30,M'gladbach,Mainz,2,2,D,,,,,,9,9,3,1,0,0
2023/24,07/10/2023,14:30,Augsburg,Darmstadt,1,2,A,,,,,,13,12,4,2,0,0
2023/24,07/10/2023,14:30,Dortmund,Union Berlin,4,2,H,,,,,,7,15,1,1,0,0
2023/24,07/10/2023,14:30,RB Leipzig,Bochum,0,0,D,,,,,,10,13,2,4,0,0
2023/24,07/10/2023,14:30,Stuttgart,Wolfsburg,3,1,H,,,,,,13,14,1,3,0,0
2023/24,07/10/2023,17:30,Werder Bremen,Hoffenheim,2,3,A,,,,,,15,6,5,4,0,0
2023/24,08/10/2023,16:30,Bayern Munich,Freiburg,3,0,H,,,,,,7,8,1,0,0,0
2023/24,08/10/2023,18:30,Ein Frankfurt,Heidenheim,2,0,H,,,,,,14,10,2,3,0,0
2023/24,08/10/2023,14:30,Leverkusen,FC Koln,3,0,H,,,,,,9,7,3,0,0,0
2023/24,20/10/2023,19:30,Dortmund,Werder Bremen,1,0,H,,,,,,5,10,1,5,0,0
2023/24,21/10/2023,14:30,Darmstadt,RB Leipzig,1,3,A,,,,,,16,12,6,3,0,0
2023/24,21/10/2023,14:30,Freiburg,Bochum,2,1,H,,,,,,11,16,3,4,0,0
2023/24,21/10/2023,14:30,Hoffenheim,Ein Frankfurt,1,3,A,,,,,,7,7,3,0,0,0
2023/24,21/10/2023,17:30,Mainz,Bayern Munich,1,3,A,,,,,,12,10,3,2,0,0
2023/24,21/10/2023,14:30,Union Berlin,Stuttgart,0,3,A,,,,,,12,12,2,1,0,0
2023/24,21/10/2023,14:30,Wolfsburg,Leverkusen,1,2,A,,,,,,15,14,3,5,0,0
2023/24,22/10/2023,14:30,FC Koln,M'gladbach,3,1,H,,,,,,13,10,0,2,0,1
2023/24,22/10/2023,16:30,Heidenheim,Augsburg,2,5,A,,,,,,11,11,3,2,0,0
2023/24,27/10/2023,19:30,Bochum,Mainz,2,2,D,,,,,,14,21,3,3,0,0
2023/24,28/10/2023,14:30,Augsburg,Wolfsburg,3,2,H,,,,,,19,14,6,4,1,0
2023/24,28/10/2023,14:30,Bayern Munich,Darmstadt,8,0,H,,,,,,15,13,1,2,1,2
2023/24,28/10/2023,14:30,M'gladbach,Heidenheim,2,1,H,,,,,,5,18,0,3,0,0
2023/24,28/10/2023,17:30,RB Leipzig,FC Koln,6,0,H,,,,,,8,13,2,4,0,1
2023/24,28/10/2023,14:30,Stuttgart,Hoffenheim,2,3,A,,,,,,13,11,2,1,0,0
2023/24,28/10/2023,14:30,Werder Bremen,Union Berlin,2,0,H,,,,,,12,14,1,4,0,1
2023/24,29/10/2023,14:30,Ein Frankfurt,Dortmund,3,3,D,,,,,,11,10,3,2,0,0
2023/24,29/10/2023,16:30,Leverkusen,Freiburg,2,1,H,,,,,,9,10,0,2,0,0
2023/24,03/11/2023,19:30,Darmstadt,Bochum,1,2,A,,,,,,7,16,2,5,1,0
2023/24,04/11/2023,17:30,Dortmund,Bayern Munich,0,4,A,,,,,,14,6,3,2,0,0
2023/24,04/11/2023,14:30,FC Koln,Augsburg,1,1,D,,,,,,10,10,1,4,0,0
2023/24,04/11/2023,14:30,Freiburg,M'gladbach,3,3,D,,,,,,7,10,2,2,0,0
2023/24,04/11/2023,14:30,Hoffenheim,Leverkusen,2,3,A,,,,,,6,10,3,2,0,0
2023/24,04/11/2023,14:30,Mainz,RB Leipzig,2,0,H,,,,,,13,9,3,1,0,0
2023/24,04/11/2023,14:30,Union Berlin,Ein Frankfurt,0,3,A,,,,,,13,8,0,1,0,0
2023/24,05/11/2023,16:30,Heidenheim,Stuttgart,2,0,H,,,,,,7,13,2,2,0,0
2023/24,05/11/2023,14:30,Wolfsburg,Werder Bremen,2,2,D,,,,,,14,17,4,1,1,0
2023/24,10/11/2023,19:30,M'gladbach,Wolfsburg,4,0,H,,,,,,7,12,1,3,0,0
2023/24,11/11/2023,14:30,Augsburg,Hoffenheim,1,1,D,,,,,,9,11,1,2,0,0
2023/24,11/11/2023,14:30,Bayern Munich,Heidenheim,4,2,H,,,,,,8,8,1,0,0,0
2023/24,11/11/2023,17:30,Bochum,FC Koln,1,1,D,,,,,,14,19,4,1,0,0
2023/24,11/11/2023,14:30,Darmstadt,Mainz,0,0,D,,,,,,20,15,3,3,0,0
2023/24,11/11/2023,14:30,Stuttgart,Dortmund,2,1,H,,,,,,13,16,2,3,0,0
2023/24,12/11/2023,14:30,Leverkusen,Union Berlin,4,0,H,,,,,,8,5,0,1,0,0
2023/24,12/11/2023,18:30,RB Leipzig,Freiburg,3,1,H,,,,,,10,12,2,0,0,0
2023/24,12/11/2023,16:30,Werder Bremen,Ein Frankfurt,2,2,D,,,,,,3,10,1,3,0,0
2023/24,24/11/2023,19:30,FC Koln,Bayern Munich,0,1,A,,,,,,6,4,0,1,0,0
2023/24,25/11/2023,14:30,Dortmund,M'gladbach,4,2,H,,,,,,11,11,1,2,0,0
2023/24,25/11/2023,17:30,Ein Frankfurt,Stuttgart,1,2,A,,,,,,14,8,0,1,0,0
2023/24,25/11/2023,14:30,Freiburg,Darmstadt,1,1,D,,,,,,15,15,2,0,0,0
2023/24,25/11/2023,14:30,Union Berlin,Augsburg,1,1,D,,,,,,10,15,2,2,0,0
2023/24,25/11/2023,14:30,Werder Bremen,Leverkusen,0,3,A,,,,,,15,4,3,1,0,0
2023/24,25/11/2023,14:30,Wolfsburg,RB Leipzig,2,1,H,,,,,,18,11,4,2,0,0
2023/24,26/11/2023,14:30,Heidenheim,Bochum,0,0,D,,,,,,14,7,4,3,0,0
2023/24,26/11/2023,16:30,Hoffenheim,Mainz,1,1,D,,,,,,9,14,4,4,0,0
2023/24,01/12/2023,19:30,Darmstadt,FC Koln,0,1,A,,,,,,12,12,1,3,0,0
2023/24,02/12/2023,14:30,Bochum,Wolfsburg,3,1,H,,,,,,14,13,6,2,0,0
2023/24,02/12/2023,14:30,M'gladbach,Hoffenheim,2,1,H,,,,,,12,14,2,2,0,0
2023/24,02/12/2023,14:30,RB Leipzig,Heidenheim,2,1,H,,,,,,13,16,2,2,0,0
2023/24,02/12/2023,17:30,Stuttgart,Werder Bremen,2,0,H,,,,,,7,9,1,0,0,0
2023/24,03/12/2023,18:30,Augsburg,Ein Frankfurt,2,1,H,,,,,,9,10,1,1,0,0
2023/24,03/12/2023,16:30,Leverkusen,Dortmund,1,1,D,,,,,,12,12,3,2,0,0
2023/24,03/12/2023,14:30,Mainz,Freiburg,0,1,A,,,,,,16,11,1,1,0,0
2023/24,08/12/2023,19:30,Hoffenheim,Bochum,3,1,H,,,,,,18,11,3,2,0,0
2023/24,09/12/2023,17:30,Dortmund,RB Leipzig,2,3,A,,,,,,6,11,1,3,1,0
2023/24,09/12/2023,14:30,Ein Frankfurt,Bayern Munich,5,1,H,,,,,,8,7,1,2,0,0
2023/24,09/12/2023,14:30,Heidenheim,Darmstadt,3,2,H,,,,,,17,13,2,2,0,0
2023/24,09/12/2023,14:30,Union Berlin,M'gladbach,3,1,H,,,,,,9,8,1,3,0,0
2023/24,09/12/2023,14:30,Werder Bremen,Augsburg,2,0,H,,,,,,13,9,1,2,0,0
2023/24,09/12/2023,14:30,Wolfsburg,Freiburg,0,1,A,,,,,,11,16,1,4,0,0
2023/24,10/12/2023,16:30,FC Koln,Mainz,0,0,D,,,,,,10,10,2,4,0,0
2023/24,10/12/2023,14:30,Stuttgart,Leverkusen,1,1,D,,,,,,8,7,1,1,0,0
2023/24,15/12/2023,19:30,M'gladbach,Werder Bremen,2,2,D,,,,,,10,12,4,2,0,0
2023/24,16/12/2023,14:30,Augsburg,Dortmund,1,1,D,,,,,,13,4,2,1,0,0
2023/24,16/12/2023,14:30,Bochum,Union Berlin,3,0,H,,,,,,12,13,2,2,0,0
2023/24,16/12/2023,14:30,Darmstadt,Wolfsburg,0,1,A,,,,,,16,10,2,0,0,1
2023/24,16/12/2023,14:30,Mainz,Heidenheim,0,1,A,,,,,,9,20,3,3,0,0
2023/24,16/12/2023,17:30,RB Leipzig,Hoffenheim,3,1,H,,,,,,11,9,3,2,0,0
2023/24,17/12/2023,18:30,Bayern Munich,Stuttgart,3,0,H,,,,,,7,8,0,3,0,0
2023/24,17/12/2023,14:30,Freiburg,FC Koln,2,0,H,,,,,,13,10,1,4,0,1
2023/24,17/12/2023,16:30,Leverkusen,Ein Frankfurt,3,0,H,,,,,,4,13,1,1,0,0
2023/24,19/12/2023,19:30,Dortmund,Mainz,1,1,D,,,,,,11,14,0,4,0,0
2023/24,19/12/2023,19:30,Hoffenheim,Darmstadt,3,3,D,,,,,,9,15,2,4,0,0
2023/24,19/12/2023,17:30,Werder Bremen,RB Leipzig,1,1,D,,,,,,15,9,4,2,0,0
2023/24,20/12/2023,19:30,Ein Frankfurt,M'gladbach,2,1,H,,,,,,11,14,1,6,0,1
2023/24,20/12/2023,19:30,Heidenheim,Freiburg,3,2,H,,,,,,20,12,3,4,0,0
2023/24,20/12/2023,19:30,Leverkusen,Bochum,4,0,H,,,,,,7,12,0,2,0,0
2023/24,20/12/2023,19:30,Stuttgart,Augsburg,3,0,H,,,,,,8,14,0,4,0,0
2023/24,20/12/2023,17:30,Union Berlin,FC Koln,2,0,H,,,,,,10,7,0,0,0,0
2023/24,20/12/2023,19:30,Wolfsburg,Bayern Munich,1,2,A,,,,,,14,12,4,2,0,0
2023/24,12/01/2024,19:30,Bayern Munich,Hoffenheim,3,0,H,,,,,,8,6,1,3,0,1
2023/24,13/01/2024,14:30,Augsburg,Leverkusen,0,1,A,,,,,,11,4,3,1,0,0
2023/24,13/01/2024,17:30,Darmstadt,Dortmund,0,3,A,,,,,,10,13,1,3,0,0
2023/24,13/01/2024,14:30,FC Koln,Heidenheim,1,1,D,,,,,,12,11,2,1,0,0
2023/24,13/01/2024,14:30,Freiburg,Union Berlin,0,0,D,,,,,,7,9,0,2,0,0
2023/24,13/01/2024,14:30,Mainz,Wolfsburg,1,1,D,,,,,,21,16,3,4,0,0
2023/24,13/01/2024,14:30,RB Leipzig,Ein Frankfurt,0,1,A,,,,,,7,16,0,2,0,0
2023/24,14/01/2024,14:30,Bochum,Werder Bremen,1,1,D,,,,,,14,14,6,5,0,0
2023/24,14/01/2024,16:30,M'gladbach,Stuttgart,3,1,H,,,,,,7,11,3,3,0,0
2023/24,20/01/2024,14:30,Bochum,Stuttgart,1,0,H,,,,,,16,16,5,3,0,0
2023/24,20/01/2024,14:30,Darmstadt,Ein Frankfurt,2,2,D,,,,,,11,7,1,1,0,0
2023/24,20/01/2024,14:30,FC Koln,Dortmund,0,4,A,,,,,,16,7,2,2,0,0
2023/24,20/01/2024,14:30,Freiburg,Hoffenheim,3,2,H,,,,,,18,10,3,3,1,0
2023/24,20/01/2024,14:30,Heidenheim,Wolfsburg,1,1,D,,,,,,11,10,0,1,0,0
2023/24,20/01/2024,17:30,RB Leipzig,Leverkusen,2,3,A,,,,,,11,11,2,3,0,0
2023/24,21/01/2024,14:30,Bayern Munich,Werder Bremen,0,1,A,,,,,,12,7,2,1,0,0
2023/24,21/01/2024,16:30,M'gladbach,Augsburg,1,2,A,,,,,,10,20,1,2,0,0
2023/24,24/01/2024,19:30,Bayern Munich,Union Berlin,1,0,H,,,,,,5,9,2,4,0,0
2023/24,26/01/2024,19:30,Ein Frankfurt,Mainz,1,0,H,,,,,,10,12,2,1,0,0
2023/24,27/01/2024,14:30,Augsburg,Bayern Munich,2,3,A,,,,,,12,11,2,6,0,0
2023/24,27/01/2024,14:30,Hoffenheim,Heidenheim,1,1,D,,,,,,11,13,4,0,0,0
2023/24,27/01/2024,17:30,Leverkusen,M'gladbach,0,0,D,,,,,,15,6,3,1,0,0
2023/24,27/01/2024,14:30,Stuttgart,RB Leipzig,5,2,H,,,,,,9,11,1,4,0,0
2023/24,27/01/2024,14:30,Werder Bremen,Freiburg,3,1,H,,,,,,14,10,2,1,0,0
2023/24,27/01/2024,14:30,Wolfsburg,FC Koln,1,1,D,,,,,,17,12,5,3,0,0
2023/24,28/01/2024,16:30,Dortmund,Bochum,3,1,H,,,,,,10,16,1,3,0,0
2023/24,28/01/2024,14:30,Union Berlin,Darmstadt,1,0,H,,,,,,13,9,3,2,0,0
2023/24,02/02/2024,19:30,Heidenheim,Dortmund,0,0,D,,,,,,7,7,0,2,0,0
2023/24,03/02/2024,14:30,Bayern Munich,M'gladbach,3,1,H,,,,,,11,9,0,1,0,0
2023/24,03/02/2024,14:30,Bochum,Augsburg,1,1,D,,,,,,17,14,3,1,0,0
2023/24,03/02/2024,14:30,Darmstadt,Leverkusen,0,2,A,,,,,,14,8,2,2,0,0
2023/24,03/02/2024,17:30,FC Koln,Ein Frankfurt,2,0,H,,,,,,8,13,1,4,0,2
2023/24,03/02/2024,14:30,Freiburg,Stuttgart,1,3,A,,,,,,10,7,4,2,1,0
2023/24,03/02/2024,14:30,Mainz,Werder Bremen,0,1,A,,,,,,22,16,4,3,0,0
2023/24,04/02/2024,16:30,RB Leipzig,Union Berlin,2,0,H,,,,,,13,11,1,2,0,1
2023/24,04/02/2024,14:30,Wolfsburg,Hoffenheim,2,2,D,,,,,,12,16,2,3,0,0
2023/24,07/02/2024,17:30,Mainz,Union Berlin,1,1,D,,,,,,14,15,2,4,0,0
2023/24,09/02/2024,19:30,Dortmund,Freiburg,3,0,H,,,,,,13,7,2,0,0,0
2023/24,10/02/2024,14:30,Augsburg,RB Leipzig,2,2,D,,,,,,15,10,5,1,0,0
2023/24,10/02/2024,14:30,Ein Frankfurt,Bochum,1,1,D,,,,,,6,12,2,2,0,0
2023/24,10/02/2024,17:30,Leverkusen,Bayern Munich,3,0,H,,,,,,13,13,3,2,0,0
2023/24,10/02/2024,14:30,M'gladbach,Darmstadt,0,0,D,,,,,,11,15,0,5,0,0
2023/24,10/02/2024,14:30,Union Berlin,Wolfsburg,1,0,H,,,,,,12,9,1,2,0,0
2023/24,10/02/2024,14:30,Werder Bremen,Heidenheim,1,2,A,,,,,,10,13,1,2,0,0
2023/24,11/02/2024,16:30,Hoffenheim,FC Koln,1,1,D,,,,,,12,13,3,4,0,0
2023/24,11/02/2024,14:30,Stuttgart,Mainz,3,1,H,,,,,,7,9,1,1,0,0
2023/24,16/02/2024,19:30,FC Koln,Werder Bremen,0,1,A,,,,,,16,11,4,4,0,0
2023/24,17/02/2024,14:30,Darmstadt,Stuttgart,1,2,A,,,,,,15,14,4,5,0,1
2023/24,17/02/2024,14:30,Heidenheim,Leverkusen,1,2,A,,,,,,15,5,2,1,0,0
2023/24,17/02/2024,14:30,Hoffenheim,Union Berlin,0,1,A,,,,,,10,7,3,4,1,1
2023/24,17/02/2024,14:30,Mainz,Augsburg,1,0,H,,,,,,8,16,3,2,0,1
2023/24,17/02/2024,17:30,RB Leipzig,M'gladbach,2,0,H,,,,,,12,13,1,5,0,0
2023/24,17/02/2024,14:30,Wolfsburg,Dortmund,1,1,D,,,,,,18,5,3,1,0,0
2023/24,18/02/2024,16:30,Bochum,Bayern Munich,3,2,H,,,,,,12,10,2,4,0,1
2023/24,18/02/2024,14:30,Freiburg,Ein Frankfurt,3,3,D,,,,,,8,10,0,0,0,0
2023/24,23/02/2024,19:30,Leverkusen,Mainz,2,1,H,,,,,,14,16,3,5,0,1
2023/24,24/02/2024,17:30,Bayern Munich,RB Leipzig,2,1,H,,,,,,11,10,3,3,0,0
2023/24,24/02/2024,14:30,M'gladbach,Bochum,5,2,H,,,,,,13,13,2,4,0,0
2023/24,24/02/2024,14:30,Stuttgart,FC Koln,1,1,D,,,,,,11,13,1,0,0,0
2023/24,24/02/2024,14:30,Union Berlin,Heidenheim,2,2,D,,,,,,9,12,2,1,0,0
2023/24,24/02/2024,14:30,Werder Bremen,Darmstadt,1,1,D,,,,,,10,13,3,4,0,0
2023/24,25/02/2024,18:30,Augsburg,Freiburg,2,1,H,,,,,,16,11,3,1,0,0
2023/24,25/02/2024,16:30,Dortmund,Hoffenheim,2,3,A,,,,,,7,10,2,3,0,0
2023/24,25/02/2024,14:30,Ein Frankfurt,Wolfsburg,2,2,D,,,,,,9,7,2,1,0,0
2023/24,01/03/2024,19:30,Freiburg,Bayern Munich,2,2,D,,,,,,11,7,1,2,0,0
2023/24,02/03/2024,14:30,Bochum,RB Leipzig,1,4,A,,,,,,13,10,3,2,1,0
2023/24,02/03/2024,14:30,Darmstadt,Augsburg,0,6,A,,,,,,4,12,2,0,0,0
2023/24,02/03/2024,14:30,Heidenheim,Ein Frankfurt,1,2,A,,,,,,6,10,1,4,0,0
2023/24,02/03/2024,14:30,Mainz,M'gladbach,1,1,D,,,,,,12,15,5,1,1,0
2023/24,02/03/2024,14:30,Union Berlin,Dortmund,0,2,A,,,,,,11,8,2,1,0,0
2023/24,02/03/2024,17:30,Wolfsburg,Stuttgart,2,3,A,,,,,,20,12,3,2,0,0
2023/24,03/03/2024,14:30,FC Koln,Leverkusen,0,2,A,,,,,,10,9,2,2,1,0
2023/24,03/03/2024,16:30,Hoffenheim,Werder Bremen,2,1,H,,,,,,11,10,5,1,1,0
2023/24,08/03/2024,19:30,Stuttgart,Union Berlin,2,0,H,,,,,,7,14,1,2,0,1
2023/24,09/03/2024,14:30,Augsburg,Heidenheim,1,0,H,,,,,,14,20,1,3,0,0
2023/24,09/03/2024,14:30,Bayern Munich,Mainz,8,1,H,,,,,,8,7,1,1,0,0
